Price,Hostel No.,Occupancy,Room Size,Floor
2340.0,2,1,730,2
1520.0,3,2,1150,3
1480.0,1,2,932,2
,1,3,1201,7
2520.0,2,1,779,7
1260.0,1,2,852,3
1520.0,3,3,1194,1
2372.0,3,2,979,2
,3,3,1292,7
,1,1,741,7
,1,3,1362,6
1036.0,3,2,1021,3
,1,2,818,8
2020.0,1,2,968,6
950.0,1,2,979,2
3000.0,1,2,886,8
1635.0,3,2,929,1
1250.0,1,2,999,1
880.0,2,2,949,3
1612.0,3,1,739,1
1716.0,3,2,993,3
1960.0,1,2,967,1
,2,3,1286,5
2500.0,2,1,643,8
4200.0,2,2,1131,6
1632.0,3,2,1076,3
1500.0,1,1,730,1
1200.0,2,3,1177,2
,1,3,1351,8
1730.0,1,2,945,1
2920.0,3,2,979,8
,3,2,1100,8
,3,2,1040,7
1380.0,1,1,521,2
2350.0,3,2,969,2
1060.0,3,4,1554,1
1144.0,2,2,979,1
1410.0,3,1,747,3
976.0,1,3,1382,4
,2,2,1195,5
,3,1,777,8
2200.0,2,2,1015,2
,3,1,700,8
,3,3,1005,6
1540.0,1,2,827,1
,3,2,1052,7
4060.0,2,2,1056,5
1240.0,3,2,964,3
850.0,2,2,1070,1
1184.0,1,3,1099,3
1232.0,3,1,747,1
2100.0,2,1,665,3
,2,1,756,6
1520.0,1,1,529,4
2280.0,3,1,671,4
2000.0,1,1,710,8
3400.0,2,1,793,7
,2,1,720,5
1720.0,1,3,1048,3
1640.0,2,2,1111,3
1780.0,3,2,1115,1
636.0,3,4,1462,1
,3,1,633,7
680.0,3,3,1186,2
1360.0,1,2,905,4
1524.0,2,3,1202,2
1100.0,3,3,1124,4
,3,2,1172,5
,1,3,1179,7
640.0,1,4,1653,2
2400.0,1,2,962,7
2342.0,2,1,789,3
930.0,2,3,1136,3
2320.0,2,3,1325,1
3300.0,3,2,983,7
1910.0,3,2,1089,3
3200.0,1,1,510,5
960.0,3,3,1091,1
,2,3,1249,8
2100.0,3,2,913,4
1500.0,3,2,1192,4
,3,1,773,6
,3,2,1185,8
5480.0,2,1,748,8
1880.0,2,2,1058,4
,2,2,1110,6
,2,3,1363,8
1136.0,3,3,1350,3
2700.0,2,1,635,8
,3,1,606,6
1910.0,2,2,1179,4
641.0,3,4,1368,2
3000.0,2,2,1015,8
,1,3,1002,8
1806.0,2,2,970,1
1460.0,3,2,1126,2
760.0,3,3,1297,4
1561.0,1,2,964,4
2400.0,1,1,676,5
,1,1,731,8
2400.0,1,1,641,7
,3,3,1083,6
1280.0,3,2,1196,1
2510.0,2,2,1150,7
2200.0,3,2,955,4
883.4,2,2,1157,2
,2,2,1075,6
1324.0,2,1,781,3
1534.0,2,1,780,3
,3,2,906,5
3600.0,3,1,671,6
2200.0,3,2,1001,2
980.0,2,2,1119,3
2990.0,2,1,773,7
1360.0,2,3,1148,4
3080.0,2,2,1191,5
2672.0,2,2,1122,5
2210.0,3,1,709,3
1460.0,2,4,1220,3
1380.0,3,2,1168,4
1302.0,3,2,1191,1
2142.0,2,2,974,1
1540.0,2,3,1052,3
,2,1,709,5
1700.0,2,2,1082,3
2730.0,3,2,1119,8
,2,2,1084,5
840.0,1,4,1293,3
1280.0,2,2,1122,2
,1,1,728,6
2240.0,3,2,919,3
660.0,3,3,1261,3
790.0,2,4,1220,4
,3,2,1115,7
986.0,1,2,971,3
1090.0,3,2,1032,2
,2,2,991,6
,2,2,1120,6
,1,2,805,7
2770.0,3,1,727,6
,1,2,906,6
1070.0,1,3,1055,2
1644.0,2,2,1161,4
,2,3,1107,7
1460.0,3,2,991,3
1910.0,3,3,1099,3
2950.0,1,2,982,5
,2,2,1191,5
1770.0,3,1,792,3
1890.0,3,3,1214,1
1442.0,2,2,900,2
2400.0,3,1,706,1
1500.0,3,3,1365,2
1370.0,1,3,1079,4
3000.0,3,1,695,7
,2,3,1293,5
2000.0,2,2,1121,1
1300.0,2,3,1363,3
3032.0,2,2,1132,6
2774.0,2,2,1042,7
,1,3,1151,5
,2,3,1072,8
1642.0,2,1,662,1
,2,1,766,8
,3,1,627,6
,2,1,611,7
1440.0,2,3,1238,4
996.0,3,2,1144,4
,3,2,1081,7
3150.0,2,2,1197,5
1760.0,3,3,1135,1
2152.0,1,2,964,8
,3,3,1255,5
7120.0,3,1,747,8
,2,1,649,8
1340.0,2,2,1022,2
1110.0,2,3,1235,3
,1,2,815,6
,2,3,1091,6
640.0,2,4,1410,1
1802.0,1,2,977,4
1320.0,3,2,942,2
2880.0,1,2,878,7
2000.0,2,3,1391,4
2630.0,3,3,1305,6
1193.0,1,1,528,1
1400.0,2,2,1002,1
2560.0,3,2,922,5
2140.0,2,2,1023,1
1300.0,2,2,933,1
2700.0,1,3,1042,5
3940.0,1,1,691,7
,3,1,784,6
1204.0,3,3,1211,4
2377.776,3,1,633,2
1602.0,3,2,1109,2
,3,3,1179,5
1750.0,2,2,942,3
1360.0,3,1,634,3
,2,1,695,5
1820.0,2,2,984,1
1882.0,3,3,1368,2
1560.0,2,2,1000,2
1350.0,1,3,1228,4
2510.0,3,1,775,5
1420.0,3,2,1055,1
1680.0,1,2,920,4
2400.0,1,1,702,6
2303.0,2,2,965,1
1600.0,3,3,1239,4
2600.0,1,2,988,7
944.0,3,1,746,1
2450.0,3,2,985,1
2200.0,3,1,722,4
1615.0,2,1,646,3
1924.0,2,2,1188,2
1580.0,2,3,1099,1
1000.0,2,2,1115,4
1650.0,2,1,651,3
1500.0,3,2,958,1
420.0,2,4,1444,2
,2,2,995,6
,3,2,1116,6
,3,1,701,8
2400.0,2,2,1073,1
1064.0,3,3,1054,1
1520.0,1,3,1022,3
2830.0,2,1,700,8
2430.0,2,2,1165,2
950.0,3,4,1734,4
1220.0,1,3,1240,4
,2,2,1126,7
2160.0,3,2,1006,4
3872.0,3,1,780,6
,1,1,539,6
2580.0,3,2,911,6
1331.0,2,3,1316,4
3740.0,3,2,1117,7
1442.0,1,2,893,4
1601.4,2,2,1094,4
,1,2,999,8
1345.0,1,2,885,2
,2,2,1138,6
3420.0,3,3,1371,5
873.0,2,3,1039,4
1015.0,2,3,1266,2
,2,1,667,5
,3,2,1089,8
,2,3,1308,6
2488.0,3,1,721,4
,3,1,713,6
3180.0,2,2,1091,8
1500.0,3,3,1013,1
1420.0,3,3,1116,3
1470.0,1,2,829,1
1280.0,1,2,895,3
1512.0,2,2,1046,2
2770.0,1,1,695,8
1760.0,3,2,1002,2
,1,1,545,5
4080.0,2,1,752,8
2400.0,1,2,932,5
,2,2,1131,8
2970.0,2,2,1127,6
,1,2,910,7
1690.0,1,2,897,3
1905.0,1,2,924,4
3920.0,3,1,639,8
1750.0,2,2,1193,4
3000.0,2,3,1279,6
1960.0,3,2,1183,1
2460.0,2,1,613,1
2200.0,3,3,1292,3
,2,2,1125,5
,1,2,872,6
2840.0,3,3,1340,6
,1,4,1283,5
,1,1,625,5
,2,2,1086,8
,2,2,1050,7
,2,1,762,8
,1,1,741,8
,1,3,1338,8
,3,2,1087,5
1530.0,1,2,912,4
1900.0,2,2,1061,4
1842.0,1,1,513,3
,2,2,1139,8
2220.0,1,1,684,5
,3,1,612,5
,1,1,560,5
2540.0,2,2,1154,6
2574.0,2,2,999,7
1170.0,2,3,1105,2
1010.0,1,2,904,1
1324.0,2,1,642,3
1074.0,1,2,889,2
,2,2,937,7
,2,2,1056,6
1904.0,2,1,728,1
1220.0,1,2,962,3
,1,2,833,6
1470.0,2,1,681,3
,3,1,618,8
,2,2,1075,6
921.0,1,3,1163,1
2570.0,2,1,768,7
1740.0,1,2,814,2
1470.0,3,3,1137,3
1540.0,1,3,1103,3
2600.0,3,2,1084,5
,3,2,1154,8
2050.0,2,3,1211,3
1760.0,1,2,995,2
1082.0,1,3,1257,2
3340.0,2,2,1008,5
2100.0,2,3,1100,3
876.0,3,2,1061,1
,3,3,1101,8
1380.0,3,2,927,3
1270.0,2,1,614,3
,2,2,956,7
800.0,1,3,1014,3
2200.0,2,1,742,4
,2,3,1109,7
,1,1,734,5
1220.0,3,2,971,3
,2,1,768,8
1420.0,2,2,1120,1
,3,2,1080,6
4700.0,3,2,989,5
1010.0,3,1,659,3
1542.0,3,2,922,3
,2,3,1197,8
1430.0,2,2,932,2
,3,2,967,7
1960.0,3,1,752,3
1220.0,1,3,1246,3
,3,2,1199,6
1681.776,3,2,1188,4
,3,3,1177,6
,1,1,565,8
840.0,1,4,1715,2
1420.0,3,2,1150,4
2164.0,3,1,684,2
1798.0,1,2,818,2
1120.0,2,2,1062,1
1740.0,3,3,1223,3
1120.0,1,2,869,2
,1,2,861,8
1003.0,1,2,869,4
8500.0,2,1,658,6
3030.0,3,3,1288,7
,2,1,703,5
1060.0,2,2,1035,3
1031.0,1,3,1121,3
1470.0,2,3,1302,4
,3,1,626,8
,1,2,894,5
7390.0,2,1,754,8
6940.0,1,1,512,7
2600.0,2,1,741,8
1540.0,1,3,1165,1
1900.0,1,1,697,3
,1,3,1364,5
,1,3,1024,5
1580.0,1,3,1043,2
,2,2,939,5
,2,3,1328,7
1860.0,2,1,718,2
,3,2,919,7
3420.0,2,1,648,6
2502.0,3,2,1100,8
2750.0,2,2,1137,7
3292.0,3,1,622,5
1256.5,3,2,904,4
1260.0,1,3,1306,2
3130.0,2,2,1182,5
,1,2,847,8
2260.0,1,3,1327,7
2740.0,3,3,1335,6
1000.0,1,2,813,4
2050.0,3,2,960,1
1182.0,2,3,1313,1
1762.0,1,3,1034,1
2630.0,2,1,793,6
1010.0,3,2,973,2
1028.0,1,2,953,2
600.0,3,4,1241,4
1920.0,2,2,1189,3
4440.0,2,3,1004,5
1342.0,3,4,1734,4
1680.0,2,1,645,2
800.0,3,3,1145,1
1496.0,3,3,1010,3
2130.0,1,2,903,6
2000.0,2,1,666,3
670.0,2,4,1395,2
,3,3,1311,5
972.0,1,2,917,4
1320.0,1,1,735,4
,2,3,1305,8
,3,2,1049,5
,2,3,1305,7
1070.0,3,4,1204,2
1900.0,3,1,781,3
1780.0,2,2,916,2
1830.0,2,2,1118,4
4640.0,3,2,1084,6
1490.0,3,2,1059,3
2980.0,1,2,807,7
1925.0,1,2,829,4
2130.0,2,3,1385,1
2320.0,1,1,520,7
868.0,2,2,931,3
1860.0,3,3,1344,4
986.0,3,3,1348,2
660.0,1,4,1214,4
,3,2,1169,6
1164.0,3,3,1038,4
1210.0,1,2,939,1
,3,2,1004,7
1652.0,1,2,917,3
,1,2,929,6
1800.0,2,1,780,3
900.0,3,2,1175,2
1430.0,3,1,758,3
2000.0,1,2,950,7
2110.0,1,2,846,5
1160.0,2,2,1042,3
,2,2,1188,8
1344.0,1,3,1323,3
1440.0,2,2,1015,3
,1,3,1355,5
1360.0,2,3,1392,1
2440.0,2,1,640,2
,3,2,992,6
,2,2,1144,7
1327.0,3,1,638,3
1500.0,2,2,991,1
2100.0,1,2,980,7
,2,1,745,7
,1,3,1041,8
1910.0,3,2,1042,4
,3,3,1367,8
,2,1,630,5
,2,2,988,8
2950.0,1,1,680,5
2130.0,1,1,678,6
1630.0,3,1,673,2
1420.0,2,2,1112,2
6040.0,2,2,1193,7
2600.0,1,1,683,5
780.0,3,2,1145,3
720.0,3,4,1565,3
1540.0,1,2,888,2
992.0,3,2,1063,2
2400.0,2,2,1007,2
2300.0,3,2,1006,2
2000.0,2,1,770,3
690.0,3,4,1562,4
2445.0,1,3,1330,5
,3,2,917,6
,2,1,651,5
960.0,2,3,1248,3
3374.0,3,1,680,8
900.0,2,3,1096,2
980.0,3,2,1040,1
1535.0,3,2,1134,4
,1,2,932,8
2120.0,2,2,905,1
,3,2,1010,7
,3,2,1103,6
1466.0,2,1,639,1
1862.0,1,2,905,1
1076.0,2,3,1132,4
1400.0,1,1,684,4
1080.0,2,2,1060,1
1261.0,3,3,1191,3
1462.0,3,2,986,4
2220.0,1,1,680,8
1562.0,3,3,1297,3
,2,1,780,8
,2,2,1141,8
1945.0,2,2,1174,1
982.0,1,3,1333,4
2500.0,1,2,966,5
3460.0,2,2,1012,8
2000.0,1,1,740,8
1860.0,1,1,636,4
864.0,3,2,1153,3
1030.0,1,2,855,3
2770.0,2,2,1038,8
1275.0,2,2,969,3
1726.0,1,2,823,1
1244.0,2,3,1319,2
2632.0,3,3,1089,7
813.0,3,2,1127,2
,1,4,1620,8
,2,1,745,8
1976.0,3,2,1066,1
2400.0,3,3,1324,2
1524.0,3,2,1089,4
2750.0,2,2,958,7
814.0,3,4,1722,4
,3,3,1104,7
,2,2,1148,7
,3,1,621,8
2500.0,1,2,929,7
1285.0,2,2,947,3
,3,2,1140,6
2020.0,3,2,908,4
1036.0,2,2,1146,2
1460.0,3,2,1138,2
2620.0,3,2,904,6
1262.0,3,2,931,3
,2,4,1669,8
1840.0,1,3,1339,4
,3,1,716,5
,2,2,1063,8
2498.0,3,1,716,4
2370.0,2,2,1093,4
780.2,2,1,619,2
2300.0,3,1,610,1
924.0,1,3,1174,1
1721.0,2,3,1241,2
1410.0,3,3,1360,4
,3,2,1172,5
,1,1,552,5
800.0,1,4,1573,3
,2,2,1069,6
2302.0,1,2,921,7
1180.0,1,3,1264,2
,3,2,1125,5
2310.0,3,2,939,3
1240.0,2,3,1292,2
1400.0,2,3,1090,3
1730.0,3,2,1199,2
,2,1,608,7
1475.0,2,2,1091,1
2060.0,2,1,601,3
1710.0,3,3,1208,2
2600.0,3,3,1371,8
985.0,3,1,621,2
,3,2,1050,7
3832.0,1,2,990,5
3215.0,1,1,686,8
2210.0,2,2,1076,1
1846.0,2,2,936,3
4000.0,2,2,965,6
1560.0,3,2,1099,3
,2,1,703,7
,3,2,1118,5
1940.0,2,1,637,1
3750.0,2,1,748,8
1891.6,2,1,616,2
4100.0,3,1,670,7
2380.0,2,3,1089,3
1360.0,3,2,942,2
2700.0,3,1,624,8
,1,2,849,7
2000.0,3,3,1165,1
,3,2,907,6
2450.0,3,1,742,1
1840.0,3,1,675,4
3570.0,1,2,860,8
,2,1,765,8
1620.0,1,2,818,2
2440.0,3,2,1148,2
895.0,1,3,1121,2
,2,3,1292,7
2340.0,1,3,1192,7
3646.0,3,1,760,8
680.0,2,2,1015,2
762.0,2,2,960,3
1917.776,2,1,712,2
856.0,3,2,1154,3
880.0,1,2,921,4
2480.0,3,2,975,4
1250.0,3,1,687,1
3600.0,2,1,708,8
1440.0,3,2,903,1
,2,1,673,6
1920.0,2,2,936,2
1700.0,3,2,1019,3
,1,3,1238,8
,2,3,1383,7
2311.0,3,1,715,4
2550.0,2,2,945,6
890.0,3,1,608,2
,2,2,1002,5
1422.0,3,1,796,2
1320.0,3,3,1099,3
2400.0,2,2,989,2
1736.0,3,2,923,4
2020.0,1,2,886,8
,2,2,1148,8
3500.0,3,1,677,6
1912.0,2,1,611,1
,1,1,710,8
1442.0,3,2,906,4
1320.0,3,2,948,2
1514.0,3,3,1136,3
5776.0,2,1,647,7
3260.0,3,1,720,6
960.0,2,2,928,4
2500.0,3,2,1071,6
3630.0,1,2,917,5
3910.0,3,1,602,6
970.0,3,4,1622,2
1740.0,3,2,902,1
,1,1,565,7
2366.0,2,2,979,4
1110.0,1,3,1144,3
1492.0,1,2,843,2
1014.0,3,2,1045,4
,2,2,1085,6
1400.0,1,1,668,4
,1,4,1640,7
1910.0,1,1,507,2
2680.0,3,1,674,7
,3,1,731,8
5680.0,3,1,794,5
2460.0,1,2,844,6
,3,2,1053,8
5740.0,2,1,757,6
,1,2,975,5
1630.0,1,2,923,4
1900.0,3,2,973,3
3212.0,2,1,767,6
2510.0,1,2,936,5
1072.0,3,2,1019,4
1720.0,2,2,1005,4
1534.0,1,3,1383,4
3010.0,1,2,858,8
1340.0,2,2,1030,3
2246.0,1,2,952,6
2402.0,2,2,1020,1
,2,1,790,7
5035.0,2,2,1058,6
,3,1,650,5
,2,2,945,6
2632.0,2,1,786,8
1890.0,3,1,695,3
,1,1,604,5
7650.0,2,1,628,8
,3,2,950,5
1180.0,3,1,617,2
2002.0,1,2,891,7
1500.0,2,2,1103,1
,2,1,668,5
1256.0,3,3,1363,2
,3,1,792,5
672.0,1,4,1413,4
,1,1,567,8
2640.0,3,1,740,8
3500.0,2,2,959,7
2012.0,3,2,1015,2
830.0,3,4,1569,3
1540.0,2,2,1153,4
1100.0,3,3,1143,2
660.0,3,4,1412,4
2286.0,3,2,1052,2
1840.0,2,4,1410,3
1160.0,3,3,1084,3
1150.0,1,3,1078,3
1137.5,1,1,713,2
,2,2,1079,5
3300.0,1,2,848,5
2640.0,1,2,848,5
600.0,2,4,1529,4
2576.0,2,1,623,6
1510.0,1,3,1229,2
,3,3,1205,6
2796.0,2,2,1157,6
1580.0,2,2,1046,4
1200.0,2,3,1025,1
1830.0,3,2,1016,1
1124.0,2,3,1060,4
870.0,3,2,1061,4
1310.0,2,2,1099,2
,2,1,735,7
1850.0,3,1,631,2
1660.0,1,3,1138,1
2820.0,3,1,799,5
1870.0,2,2,1188,1
1720.0,3,2,1087,1
2800.0,1,1,647,6
,2,2,1098,7
1670.0,3,2,1164,4
2480.0,2,2,1061,3
,2,2,992,7
1640.0,3,1,726,1
1740.0,2,1,629,2
2600.0,2,2,990,5
,1,2,978,5
,1,3,1225,5
780.0,2,4,1740,1
2160.0,1,3,1357,7
1588.0,2,2,1161,2
2300.0,2,2,1185,1
2516.0,3,1,609,6
1424.0,2,1,609,2
3700.0,3,1,770,8
3610.0,3,1,669,7
2300.0,3,1,741,1
1402.0,1,2,846,4
2798.0,2,1,796,5
1080.0,1,2,943,1
1096.0,1,3,1131,2
1250.0,1,2,955,4
1800.0,2,3,1051,3
1044.0,3,1,679,1
610.0,2,3,1229,1
1310.0,3,2,975,4
1681.0,3,1,681,4
,2,3,1142,7
1700.0,2,3,1219,4
2210.0,3,2,913,2
,1,2,870,8
1440.0,3,2,939,2
,2,2,1144,5
960.0,1,1,731,2
4150.0,3,2,1143,6
1700.0,2,2,916,3
1526.0,3,3,1012,1
,1,3,1386,7
1820.0,1,2,807,4
1632.0,3,2,1121,3
1640.0,2,2,1043,3
,1,2,816,8
1096.0,2,2,1168,3
,1,2,907,5
1650.0,2,1,730,4
1140.0,1,3,1269,2
,2,2,1065,5
2450.0,2,2,1091,2
,2,2,1053,8
1704.0,2,3,1392,2
1391.0,1,3,1310,4
,1,2,849,5
1460.0,1,2,826,2
1416.0,1,2,852,3
1220.0,3,2,939,3
,2,1,641,8
1820.0,3,2,996,4
1100.0,3,3,1324,4
1285.0,2,3,1165,2
1380.0,3,2,1153,4
2292.0,1,1,686,5
1630.0,3,2,1095,1
2730.0,3,3,1100,8
,2,1,768,5
1200.0,3,2,944,1
1516.0,1,1,511,4
1000.0,2,3,1184,4
900.0,2,2,1199,2
1060.0,2,3,1392,2
1560.0,2,2,949,3
,2,2,1107,8
,1,3,1229,6
2870.0,3,1,754,5
2524.0,3,3,1059,7
,3,2,1047,5
,1,3,1056,5
2420.0,2,1,718,2
1200.0,3,2,1019,2
2080.0,2,2,1064,3
1582.0,1,2,935,3
2000.0,2,1,750,4
1160.0,3,3,1048,4
2860.0,2,1,644,5
1780.0,3,2,1163,3
1180.0,2,1,663,4
,1,4,1549,7
1420.0,1,2,913,4
1250.0,3,3,1093,2
796.0,1,3,1022,1
1300.0,2,3,1294,4
,2,2,907,7
1408.0,2,2,962,3
2980.0,2,2,1098,7
1241.0,3,2,1129,2
1780.0,1,1,739,1
1850.0,2,2,1097,3
,2,2,1131,7
1610.0,1,3,1278,3
882.0,2,3,1092,1
1000.0,2,2,1174,2
902.0,2,4,1257,2
5000.0,2,1,658,6
1400.0,1,2,912,4
2840.0,1,1,619,7
,3,2,979,5
1770.0,3,2,946,2
2174.0,1,3,1182,8
1132.0,3,1,652,2
2544.0,3,2,1123,7
1440.0,1,3,1210,2
2700.0,3,2,1046,5
1332.0,1,2,907,1
3000.0,1,1,566,7
560.0,3,3,1134,1
1290.0,3,3,1179,2
,3,3,1374,5
,1,3,1124,6
1540.0,1,2,967,2
1750.0,1,3,1069,3
,2,2,1016,5
2902.0,1,1,514,8
2550.0,1,2,865,6
1146.0,3,3,1245,4
1644.0,3,2,1120,2
3760.0,2,1,772,8
1345.0,3,1,754,4
620.0,2,4,1487,3
1860.0,2,2,1164,3
2840.0,3,1,683,6
1700.0,1,3,1129,3
,2,1,612,5
3100.0,2,2,1064,8
1900.0,1,2,913,3
795.0,1,3,1068,2
1648.0,1,2,924,2
,3,1,669,6
2920.0,3,3,1340,6
,2,3,1185,8
,3,1,616,7
1282.0,3,3,1241,1
1674.0,2,3,1314,2
1820.0,1,2,840,2
,1,2,833,7
1068.0,2,3,1064,1
1911.0,1,3,1079,1
1446.0,1,2,909,2
,1,2,934,6
764.0,2,2,1134,2
1351.0,1,2,933,1
1320.0,3,1,716,1
1520.0,1,1,697,2
1080.0,1,2,886,1
622.0,2,4,1578,2
,3,2,1084,8
2460.0,1,2,941,7
1070.0,2,3,1198,4
2470.0,2,1,641,3
4572.0,3,1,639,8
,3,2,1181,7
1202.0,2,3,1319,4
2100.0,2,2,1129,2
2000.1,3,1,632,4
,3,2,1091,6
826.0,2,3,1130,4
1140.0,3,1,743,4
800.0,3,3,1180,3
1166.0,3,3,1394,1
,2,2,1066,8
1186.0,3,2,991,1
800.0,3,2,940,2
2690.0,2,2,978,6
3680.0,1,2,890,5
1850.0,3,1,753,4
2644.0,2,2,1159,6
1416.0,3,2,1130,3
1620.0,3,1,635,3
,1,3,1287,5
,2,1,629,6
1353.0,2,2,976,3
,1,2,858,7
748.0,1,2,834,4
,3,2,1125,6
1210.0,1,2,845,1
,3,2,1178,6
5400.0,2,1,775,5
1400.0,3,1,723,4
2600.0,2,2,962,7
2057.6,3,2,915,4
1515.0,3,2,1096,4
1034.5,3,2,1184,4
1840.0,1,2,968,4
1144.0,2,3,1347,1
950.0,2,3,1143,4
1160.0,1,3,1272,3
1710.0,2,2,1104,2
896.0,2,1,623,1
3160.0,2,1,779,7
4190.0,2,1,717,5
1120.0,1,2,854,4
,1,2,863,8
1880.0,2,1,786,4
2770.0,2,1,646,5
1110.0,2,3,1226,1
1264.0,3,2,968,2
2220.0,1,3,1040,7
1484.0,2,2,961,2
2380.0,2,3,1169,3
2310.0,3,1,603,1
3200.0,3,1,652,5
1550.0,2,3,1140,2
,1,3,1317,8
2240.0,2,3,1349,4
1594.0,1,3,1312,1
3500.0,2,3,1051,6
2600.0,1,3,1131,6
2470.0,2,1,686,3
1300.0,1,1,734,1
2900.0,3,2,931,6
5400.0,1,1,573,7
1380.0,1,2,912,4
910.0,1,1,526,3
3150.0,2,2,1079,5
1580.0,3,2,1076,1
2040.0,2,2,924,4
2102.0,3,2,1082,2
,2,3,1348,6
1584.0,3,1,624,2
,2,1,785,8
2140.0,1,3,1167,8
1210.0,1,3,1100,2
2400.0,1,1,624,7
,3,3,1239,6
2140.0,2,2,1137,4
,2,3,1186,6
2500.0,2,1,715,7
4000.0,2,1,640,6
2940.0,3,2,1064,5
,2,3,1335,5
1370.0,3,2,1188,1
1404.0,1,1,587,3
1140.0,1,3,1389,3
1710.0,3,2,1143,2
1505.0,2,3,1261,1
,1,1,674,7
1522.0,3,1,653,2
1070.0,3,3,1345,1
710.0,2,3,1210,2
1506.0,1,1,538,1
,1,1,625,8
1632.0,3,2,1044,4
,3,2,1177,6
1100.0,2,2,1181,3
1380.0,2,2,1034,2
1700.0,1,1,683,3
2350.0,2,2,1114,2
2470.0,1,1,521,6
1770.0,2,2,988,1
1001.0,2,2,963,3
6460.0,2,1,723,7
1380.0,1,3,1359,4
1046.0,2,3,1288,4
1870.0,3,1,649,3
,2,2,925,6
1344.0,3,3,1176,2
970.0,1,2,947,3
2240.0,1,1,616,5
650.0,1,4,1604,1
960.0,2,3,1137,2
1246.0,1,1,692,2
,3,3,1039,5
2042.0,2,2,933,3
1540.0,2,2,1049,2
3472.0,3,1,682,6
1540.0,2,2,1162,4
2590.0,2,2,1199,8
,2,3,1206,8
1564.0,3,3,1038,4
1806.0,1,3,1164,4
1114.0,2,4,1439,3
960.0,3,2,1199,1
984.0,3,2,1189,3
2360.0,2,2,1003,2
1356.0,3,2,975,3
,3,1,699,5
1570.0,2,2,950,2
,1,1,713,6
3010.0,1,1,593,8
3040.0,1,2,976,7
1300.0,3,2,949,2
4400.0,1,1,702,8
852.0,1,3,1351,3
1230.0,2,2,1185,2
2728.0,3,2,1150,5
1305.0,3,3,1294,2
766.0,2,4,1679,2
2377.776,3,1,759,2
2444.0,3,1,779,1
1457.0,2,2,1136,2
,3,2,1052,5
4650.0,2,2,1159,8
,1,2,875,5
1340.0,3,2,1180,3
984.0,3,4,1243,4
1700.0,1,1,653,2
,1,2,867,5
1352.0,3,2,1004,2
1290.0,3,3,1100,3
,1,4,1728,8
,3,1,763,8
,2,2,1106,6
,2,2,968,8
1500.0,2,2,915,4
2110.0,1,2,974,5
815.6,1,4,1543,4
,2,2,1080,5
912.0,2,3,1392,4
1260.0,3,2,1137,4
2000.0,2,2,998,3
,3,1,692,8
,3,1,641,7
1425.0,2,3,1194,2
1556.0,1,2,828,1
2060.0,2,1,768,1
1432.0,3,2,936,1
1320.0,2,2,1174,1
1774.0,1,2,996,3
2100.0,3,1,722,1
,3,2,1049,6
,2,1,658,5
2840.0,1,2,828,6
2400.0,1,2,817,8
1874.0,2,3,1379,3
2400.0,2,1,689,1
1846.0,2,1,771,2
1200.0,2,3,1027,1
801.0,2,3,1296,4
820.0,2,3,1000,1
4600.0,1,1,660,6
,1,1,535,7
1020.0,3,4,1337,1
1854.0,1,2,814,1
2300.0,3,1,620,3
4800.0,1,2,969,5
1630.0,2,2,1097,2
4600.0,2,1,712,8
2560.0,2,2,940,6
,2,3,1198,8
2608.0,2,2,1086,7
1320.0,3,1,753,3
920.0,2,3,1124,4
2722.0,1,2,941,8
,3,1,735,7
4200.0,2,2,1150,6
1040.0,3,1,756,2
760.0,2,3,1368,1
,2,2,1110,5
2190.0,3,2,1010,3
1060.0,2,1,670,1
,1,1,747,7
2000.0,1,2,960,8
1800.0,3,2,1100,3
,3,2,1053,5
,3,2,926,6
1200.0,1,2,951,2
694.0,3,2,1080,3
,1,2,835,7
2664.0,3,3,1211,7
1336.0,3,2,1031,2
6850.0,2,1,660,6
,3,2,1128,7
1472.0,2,3,1184,1
1000.0,2,4,1274,2
1520.0,2,2,938,2
2310.0,2,2,915,1
,3,1,635,5
1085.0,3,3,1246,1
,3,3,1384,7
,2,4,1217,5
1255.0,3,2,1179,4
959.0,2,3,1094,4
980.0,3,2,980,4
1720.0,1,2,991,3
1370.0,2,2,940,4
1480.0,3,2,1034,3
1563.0,1,2,801,1
1520.0,2,2,1183,1
1902.0,1,2,916,2
1170.0,1,2,802,2
1200.0,3,1,680,1
2250.0,3,2,1168,1
760.0,1,3,1176,3
874.0,2,3,1203,3
1430.0,2,2,945,1
1760.0,3,1,796,4
1630.0,1,2,930,4
,2,3,1067,5
,3,3,1143,8
2360.0,1,2,929,7
1600.0,2,2,976,3
,1,1,693,8
2600.0,2,2,900,7
1260.0,3,2,982,1
2520.0,2,1,739,7
1290.0,1,1,744,4
1300.0,2,2,1121,4
3780.0,3,2,1090,7
1642.0,3,2,948,4
1110.0,1,3,1118,2
1152.0,1,1,588,4
3736.0,2,1,611,8
2200.0,3,4,1439,3
1210.0,2,3,1286,4
,3,2,1118,5
785.0,2,2,1079,4
2462.0,2,1,717,2
2480.0,2,2,1199,3
,3,2,922,5
1740.0,2,1,783,1
1750.0,2,2,949,3
1380.0,2,2,922,1
1560.0,2,1,750,4
1440.0,2,2,985,4
7700.0,2,1,665,6
,2,1,750,7
,3,2,1019,7
1375.0,2,1,711,2
2240.0,1,2,860,5
1652.0,2,2,931,2
2220.0,3,2,997,3
960.0,3,1,702,3
1340.0,2,1,646,4
